transaction_id,order_date,ship_date,order_total,product_category,discount_pct,region
TX1005933,17/02/2026,2026-02-18,824.14,Office Supplies,10,Central
TX1002715,06/10/2025,2025-06-17,1122.95,Office Supplies,5,East
TX1003419,2025-11-02,2025-11-05,860.36,Furniture,20,Central
TX1001677,20/03/2026,2026-03-22,1279.88,Software,15,North
TX1005723,2025-05-08,2025-05-13,1099.68,ELECTRONICS,25,East
TX1010914,01/01/2025,2025-01-09,2092.1,Software,15,East
TX1004399,2025-09-13,2025-09-17,985.32,Software,5,East
TX1010729,2025-06-05,2025-06-06,2641.1,Software,25,West
TX1011185,2025-05-13,2025-05-20,1730.86,ELECTRONICS,5,East
TX1004893,08/19/2025,2025-08-29,1816.11,Office Supplies,15,South
TX1009836,04/07/2025,2025-07-05,213.49,Furniture,0,North
TX1007261,2025-12-29,2026-01-03,582.41,Services,20,Central
TX1007737,2025-11-17,2025-11-27,2433.92,Software,0,South
TX1001105,02/08/2025,2025-02-10,2126.27,Office Supplies,10,Central
TX1003402,09/08/2025,2025-09-10,209.52, electronics,25,South
TX1001574,2025-09-29,2025-10-04,405.8,Software,15,North
TX1003029,04/18/2025,2025-04-20,847.76,Office Supplies,25,East
TX1011861,05/20/2025,2025-05-27,1103.34,Services,0,East
TX1014494,2025-10-27,2025-11-01,1162.43, electronics,25,West
TX1014018,2025-11-15,2025-11-24,1362.06,Electronics,15,South
TX1000771,25/11/2025,2025-12-05,1203.3,Office Supplies,10,East
TX1002452,12/05/2025,2025-05-15,595.02,Electronics ,10,East
TX1009243,01/12/2025,2025-01-17,401.98,Furniture,0,Central
TX1002870,15/09/2025,2025-09-16,2482.78,Electronics ,25,Central
TX1007048,12/22/2025,2025-12-28,1530.25,Services,25,Central
TX1011431,2025-05-25,2025-05-28,891.11,Software,20,East
TX1009585,31/01/2025,2025-02-09,2288.55,Services,15,East
TX1010648,06/10/2025,2025-06-14,1723.25,Furniture,5,South
TX1007161,19/08/2025,2025-08-29,151.89,Software,25,North
TX1002818,04/24/2025,2025-04-25,1699.8,Office Supplies,25,Central
TX1000505,05/17/2025,2025-05-26,456.62,Office Supplies,0,West
TX1009712,2026-03-19,2026-03-20,971.6,Office Supplies,25,West
TX1013602,2025-07-16,2025-07-19,1837.21,Furniture,5,North
TX1002786,02/15/2026,2026-02-23,1449.59,Furniture,10,East
TX1014101,07/04/2025,2025-04-09,990.04,Furniture,15,West
TX1001274,12/08/2025,2025-12-15,1921.8,Furniture,10,West
TX1005147,26/06/2025,2025-07-05,487.1,Furniture,0,West
TX1005307,2025-04-26,2025-04-30,2756.35,Services,10,South
TX1008186,2025-10-23,2025-10-26,261.77,Services,0,West
TX1008312,28/05/2025,2025-06-06,1618.22,Software,15,South
TX1010778,07/10/2025,2025-07-16,576.87,Office Supplies,15,South
TX1005367,2025-11-09,2025-11-18,1720.13,Office Supplies,25,North
TX1007544,12/28/2025,2026-01-03,2756.5,Office Supplies,0,East
TX1002095,03/10/2025,2025-10-07,282.84,Electronics ,20,Central
TX1003204,03/24/2026,2026-04-02,2068.36,Software,0,East
TX1000375,09/03/2025,2025-03-15,2170.94,Software,5,East
TX1012508,20/01/2026,2026-01-26,2117.69,Services,15,North
TX1012516,29/01/2026,2026-02-06,2276.51,Software,20,North
TX1004875,2025-07-17,2025-07-26,2722.59,Electronics ,0,South
TX1007469,2025-02-19,2025-02-25,297.04,Services,0,Central
TX1002526,06/24/2025,2025-07-04,674.17,Services,5,West
TX1004080,2026-02-28,2026-03-09,2505.6,Software,20,North
TX1009608,11/04/2025,2025-04-16,1116.4,Services,5,West
TX1005196,2025-03-03,2025-03-11,2190.71,Services,10,East
TX1009012,2025-12-07,2025-12-09,192.49,Electronics ,20,Central
TX1007440,01/06/2026,2026-01-09,1064.39,Services,0,North
TX1007855,03/28/2025,2025-04-06,2206.96,Office Supplies,15,North
TX1006949,2025-12-17,2025-12-24,566.27,Software,20,North
TX1001098,12/21/2025,2025-12-29,391.31,Furniture,10,West
TX1009480,03/27/2025,2025-03-30,2174.5,Furniture,20,South
TX1000762,02/27/2026,2026-03-09,1233.36,Software,15,North
TX1000525,03/06/2025,2025-06-12,413.54,Furniture,5,South
TX1002518,01/13/2026,2026-01-20,2773.29,Furniture,20,South
TX1005316,06/08/2025,2025-06-17,1325.26,Furniture,0,West
TX1009137,07/03/2025,2025-03-16,2162.8,Software,15,South
TX1007013,09/09/2025,2025-09-17,121.08,Software,5,Central
TX1012439,08/17/2025,2025-08-20,2444.74,Furniture,20,North
TX1004084,2025-08-07,2025-08-12,1725.53,Office Supplies,15,East
TX1004440,2025-10-01,2025-10-03,2156.41,Furniture,5,East
TX1000482,2025-05-06,2025-05-14,2548.67,Furniture,10,West
TX1007763,14/03/2025,2025-03-20,1193.77,Software,0,East
TX1006445,2025-02-10,2025-02-16,2501.16,Software,0,West
TX1012692,2025-04-17,2025-04-24,453.56,electronics,20,East
TX1012926,2026-01-13,2026-01-18,2718.33,Services,20,South
TX1008806,03/13/2025,2025-03-18,2672.43,Office Supplies,20,East
TX1010769,11/03/2025,2025-11-11,53.87,Office Supplies,20,West
TX1010259,2025-05-08,2025-05-10,639.43,Software,10,Central
TX1002296,12/03/2025,2025-03-15,252.87,Office Supplies,5,Central
TX1011300,04/26/2025,2025-04-29,832.2,Software,15,East
TX1013217,12/26/2025,2025-12-30,982.59,Software,15,East
TX1002676,2025-04-27,2025-05-03,1766.15,Software,20,North
TX1008450,14/02/2026,2026-02-24,817.0,Software,0,West
TX1012601,07/12/2025,2025-07-22,1289.18,Services,20,East
TX1001036,07/21/2025,2025-07-24,2661.96,Software,20,West
TX1012291,2025-10-02,2025-10-08,1755.83, electronics,0,Central
TX1009479,2026-03-20,2026-03-24,1742.2,Software,10,Central
TX1009207,2025-11-26,2025-12-04,80.34,Services,20,South
TX1011915,09/11/2025,2025-09-12,1133.24,Software,20,Central
TX1011556,2026-02-01,2026-02-02,218.21,Software,15,East
TX1014043,13/01/2025,2025-01-18,720.49,Office Supplies,15,West
TX1010090,01/03/2026,2026-03-02,1113.05,electronics,20,West
TX1010322,08/25/2025,2025-08-31,41.05, electronics,15,West
TX1014230,05/26/2025,2025-06-03,949.16,Software,25,East
TX1013642,2025-03-30,2025-04-08,431.58,Services,0,South
TX1001627,2025-05-30,2025-05-31,410.56,Office Supplies,15,West
TX1003039,27/03/2025,2025-03-31,1502.14,Services,25,North
TX1006306,02/25/2025,2025-03-01,2393.9, electronics,10,North
TX1009941,03/02/2026,2026-02-04,20.89,Services,20,Central
TX1006074,02/19/2025,2025-02-22,46.5,Services,10,Central
TX1005296,2025-05-22,2025-05-29,549.89,Furniture,20,Central
TX1010041,03/01/2026,2026-01-08,941.21,Furniture,20,Central
TX1009536,2025-11-14,2025-11-18,2539.67,Services,20,West
TX1001235,11/13/2025,2025-11-21,-107.77,Office Supplies,10,East
TX1006148,07/30/2025,2025-07-31,1226.53,Furniture,5,Central
TX1008176,2025-08-09,2025-08-12,789.52,Services,0,North
TX1002072,30/03/2025,2025-04-07,353.5,ELECTRONICS,15,Central
TX1003911,10/25/2025,2025-10-27,2199.6,Furniture,20,Central
TX1005058,2025-02-06,2025-02-11,1245.05,Services,15,North
TX1003623,25/07/2025,2025-08-04,112.77,Furniture,15,South
TX1012695,09/29/2025,2025-10-02,248.05,Furniture,10,South
TX1006652,2025-08-29,2025-09-01,2380.02,ELECTRONICS,0,East
TX1008682,2026-03-13,2026-03-17,547.39,Office Supplies,20,Central
TX1003819,24/02/2025,2025-03-03,2694.54,Office Supplies,20,East
TX1001015,08/04/2025,2025-08-09,228.57,Software,20,South
TX1014302,04/22/2025,2025-04-24,-103.59,Office Supplies,15,West
TX1009264,06/03/2025,2025-06-04,1984.65,Services,0,West
TX1006794,2025-04-02,2025-04-04,1411.67,Software,25,Central
TX1008986,16/09/2025,2025-09-23,2216.78,Office Supplies,5,South
TX1008220,11/24/2025,2025-11-26,2260.76,electronics,15,East
TX1012224,2025-06-04,2025-06-11,985.68,Furniture,0,South
TX1003274,2025-06-10,2025-06-18,1877.51,Services,5,East
TX1009808,2025-01-27,2025-01-29,225.2,Furniture,15,North
TX1001918,16/03/2025,2025-03-18,333.55,Electronics ,0,North
TX1009921,11/10/2025,2025-10-19,524.14,Services,10,East
TX1006293,18/09/2025,2025-09-25,1833.57,Furniture,5,South
TX1001618,11/15/2025,2025-11-17,835.52,Office Supplies,15,North
TX1007037,25/10/2025,2025-10-31,494.34,Services,5,West
TX1002796,2025-02-13,2025-02-19,432.2,Furniture,0,North
TX1009365,01/12/2025,2025-01-19,2786.46,Services,0,North
TX1006688,02/28/2025,2025-03-07,1543.51,Services,25,Central
TX1003155,2025-01-06,2025-01-13,1841.23,Services,0,Central
TX1008691,06/04/2025,2025-04-16,2789.52, electronics,5,Central
TX1008029,06/24/2025,2025-07-02,2280.81,Furniture,20,East
TX1007780,2025-06-18,2025-06-25,2232.73,Software,25,North
TX1001951,2025-11-12,2025-11-13,1363.5,Software,5,East
TX1006444,04/06/2025,2025-06-10,2444.35,Services,20,South
TX1003125,01/19/2026,2026-01-25,2094.02,Software,5,West
TX1012697,10/10/2025,2025-10-19,2339.57,Office Supplies,0,West
TX1004988,2025-02-27,2025-03-02,569.02,Office Supplies,20,South
TX1004195,25/09/2025,2025-10-05,2327.71,Services,20,North
TX1005314,2025-12-09,2025-12-11,232.6,Office Supplies,25,East
TX1013851,02/02/2025,2025-02-09,858.32,Office Supplies,15,Central
TX1007852,2025-04-16,2025-04-23,1418.25,Office Supplies,0,East
TX1010894,07/11/2025,2025-11-10,2407.29,Services,10,North
TX1007583,20/04/2025,2025-04-25,1643.32,Furniture,20,Central
TX1010856,01/30/2025,2025-02-05,1697.74,Office Supplies,15,West
TX1001949,2025-10-16,2025-10-21,1585.03,Office Supplies,20,Central
TX1012595,09/24/2025,2025-09-25,1745.96,Services,15,North
TX1011983,2025-09-12,2025-09-18,1580.08,ELECTRONICS,5,South
TX1010300,2025-11-21,2025-11-26,2156.59,Services,20,North
TX1010470,2025-04-27,2025-04-30,1322.45,Office Supplies,5,West
TX1012434,10/05/2025,2025-10-15,2387.5,Software,10,North
TX1012808,06/07/2025,2025-07-13,1461.6,Software,5,North
TX1008962,2025-02-16,2025-02-26,2055.28,electronics,5,South
TX1011968,23/12/2025,2026-01-01,2097.97,Electronics,10,North
TX1008133,05/09/2025,2025-09-09,2309.98,Furniture,15,North
TX1001978,2025-03-01,2025-03-07,1808.84,Furniture,25,South
TX1008084,12/08/2025,2025-12-17,1195.67,Services,25,North
TX1014085,2025-12-31,2026-01-04,68.14,ELECTRONICS,15,West
TX1003083,06/12/2025,2025-12-09,2223.3,Office Supplies,15,West
TX1008980,08/28/2025,2025-09-02,1124.93,electronics,0,South
TX1003694,26/02/2026,2026-02-27,261.52,Services,20,South
TX1000324,04/21/2025,2025-04-28,883.65,Services,0,North
TX1012386,02/28/2025,2025-03-04,1464.8,Office Supplies,0,North
TX1008503,03/05/2026,2026-03-13,275.52,Services,20,West
TX1011396,11/01/2026,2026-01-18,1741.75,Electronics,15,East
TX1003520,01/11/2026,2026-01-12,485.99,Services,10,East
TX1004314,2025-11-06,2025-11-16,530.89,Services,20,East
TX1014349,21/12/2025,2025-12-26,2102.48,Furniture,25,Central
TX1002691,2026-03-20,2026-03-25,2031.58,Software,15,East
TX1008857,2025-05-18,2025-05-28,1201.72,Office Supplies,5,South
TX1006190,2025-12-20,2025-12-25,854.24,Software,20,Central
TX1002707,06/12/2025,2025-06-21,1477.54,Office Supplies,0,East
TX1002969,2026-02-05,2026-02-10,1695.85,Services,5,South
TX1006823,08/20/2025,2025-08-26,2294.48,Services,0,South
TX1002479,2025-04-22,2025-04-28,1263.1,Software,20,Central
TX1006893,02/17/2025,2025-02-24,2184.08,Office Supplies,20,Central
TX1003084,12/08/2025,2025-12-09,574.84,Services,25,West
TX1001947,11/16/2025,2025-11-19,1481.2,Software,20,Central
TX1005010,10/01/2025,2025-10-02,1834.51,Office Supplies,0,South
TX1004197,2025-01-07,2025-01-16,1466.61,Office Supplies,5,South
TX1002254,11/27/2025,2025-12-01,1068.03,Software,5,North
TX1007049,2025-08-17,2025-08-19,1509.74,Office Supplies,15,Central
TX1010574,01/03/2025,2025-01-09,420.5,Furniture,15,West
TX1011320,2025-06-20,2025-06-29,1818.41,Office Supplies,25,West
TX1003449,07/03/2025,2025-07-04,1057.91,Furniture,5,West
TX1002431,2026-02-16,2026-02-22,2374.35,Office Supplies,0,South
TX1009595,2025-01-16,2025-01-24,2543.04,Office Supplies,5,South
TX1005523,17/12/2025,2025-12-20,1647.43,ELECTRONICS,25,West
TX1007182,01/31/2025,2025-02-07,945.23,Furniture,5,North
TX1013440,2026-02-02,2026-02-09,519.07,Furniture,25,East
TX1007929,2025-10-08,2025-10-12,695.93,Electronics ,5,East
TX1011014,06/12/2025,2025-12-15,2539.56,Office Supplies,25,West
TX1009589,08/02/2025,2025-08-09,1178.18,Software,15,East
TX1006653,19/10/2025,2025-10-24,2499.47,Office Supplies,5,Central
TX1006620,07/11/2025,2025-11-17,1997.87,Software,15,South
TX1008178,2025-09-12,2025-09-14,1724.91,Furniture,0,Central
TX1000168,2025-06-02,2025-06-09,2110.52,Furniture,0,East
TX1007622,01/08/2025,2025-01-13,1518.67,Electronics ,5,North
TX1001562,19/12/2025,2025-12-23,501.69,Services,25,South
TX1000244,23/03/2025,2025-03-24,295.3,Services,0,South
TX1007005,06/01/2025,2025-01-08,1120.53,Furniture,0,North
TX1008291,2025-11-25,2025-12-02,2751.09,Office Supplies,20,West
TX1011545,01/15/2026,2026-01-20,1985.64,Electronics,25,West
TX1009619,2026-03-06,2026-03-11,1072.71,Furniture,5,West
TX1004259,06/14/2025,2025-06-21,877.44,Furniture,0,Central
TX1012626,15/03/2025,2025-03-20,607.75,Software,0,Central
TX1006768,2025-01-29,2025-02-02,1079.6,Software,15,West
TX1005770,03/12/2025,2025-12-06,1237.66,Software,5,West
TX1003906,2025-06-19,2025-06-26,2744.05,Services,25,South
TX1005222,03/12/2025,2025-03-22,396.47,Furniture,20,West
TX1011956,2025-01-24,2025-01-26,1206.79, electronics,10,Central
TX1003018,04/11/2025,2025-11-07,1638.6,Office Supplies,20,West
TX1003370,01/29/2026,2026-01-31,2205.02, electronics,15,Central
TX1014406,07/02/2026,2026-02-10,2449.19,Software,5,North
TX1013027,2025-09-13,2025-09-14,1338.97,Services,5,Central
TX1009256,2025-09-26,2025-10-01,141.57,ELECTRONICS,5,West
TX1013250,2026-02-28,2026-03-09,936.28,Office Supplies,15,East
TX1004104,11/15/2025,2025-11-24,1523.26,ELECTRONICS,0,Central
TX1003930,2025-01-06,2025-01-07,1505.13,Software,25,South
TX1011590,2025-01-10,2025-01-13,2403.18, electronics,0,South
TX1011681,08/03/2026,2026-03-17,1318.87,Services,20,South
TX1012994,2025-12-12,2025-12-15,431.74,Software,5,North
TX1008650,08/23/2025,2025-08-25,126.91,Software,15,West
TX1006825,26/07/2025,2025-08-02,436.05,Furniture,10,East
TX1010854,2025-12-21,2025-12-31,1648.19,Services,5,East
TX1006026,2025-03-16,2025-03-19,751.36,Software,25,East
TX1011271,2025-09-23,2025-09-25,321.91,Electronics,15,Central
TX1011670,01/21/2025,2025-01-30,207.05,Electronics,20,Central
TX1006872,2025-08-09,2025-08-10,2557.52,Office Supplies,10,Central
TX1008088,2026-03-04,2026-03-06,2066.3,Office Supplies,25,North
TX1013876,02/01/2025,2025-02-02,658.34,Services,0,North
TX1006593,2025-12-19,2025-12-21,2224.14,Services,15,North
TX1007308,03/02/2025,2025-03-03,950.65,Electronics,20,South
TX1008218,09/26/2025,2025-10-04,1111.23,ELECTRONICS,10,West
TX1002566,2025-07-01,2025-07-08,1225.33,ELECTRONICS,0,North
TX1000550,14/03/2025,2025-03-24,333.96, electronics,10,Central
TX1003675,08/07/2025,2025-08-09,1034.29,Furniture,0,Central
TX1011253,03/08/2026,2026-03-17,2538.55,Electronics,5,South
TX1012281,2026-01-30,2026-01-31,1247.03,ELECTRONICS,0,South
TX1014215,11/21/2025,2025-11-27,1722.52,Services,25,Central
TX1009544,2025-08-17,2025-08-20,1294.51,Furniture,10,North
TX1011676,07/12/2025,2025-12-17,1947.44,Software,10,South
TX1014106,2025-12-30,2025-12-31,947.03,Furniture,0,Central
TX1011088,12/03/2025,2025-03-16,1814.14,Office Supplies,5,South
TX1003803,03/17/2025,2025-03-23,71.74,Software,0,North
TX1014143,26/08/2025,2025-08-28,1369.42,Furniture,20,North
TX1012608,09/11/2025,2025-09-14,727.6,Electronics,10,Central
TX1000864,10/13/2025,2025-10-21,1802.57,Services,20,South
TX1004778,03/29/2025,2025-03-30,2270.35,Software,20,North
TX1005916,11/07/2025,2025-11-14,2478.82,Furniture,15,North
TX1002345,16/03/2025,2025-03-25,103.0,Furniture,20,East
TX1014358,2025-08-12,2025-08-14,852.83,Office Supplies,10,South
TX1009534,2025-09-16,2025-09-24,1654.83,Office Supplies,0,North
TX1008394,19/10/2025,2025-10-24,2273.66,Software,25,West
TX1001553,01/20/2026,2026-01-26,104.51, electronics,15,North
TX1005786,19/06/2025,2025-06-23,1960.86,Services,15,South
TX1002961,13/02/2026,2026-02-20,432.91,Office Supplies,10,South
TX1010617,07/09/2025,2025-09-14,182.95,Services,20,East
TX1003183,2026-01-22,2026-01-28,2669.55,Furniture,25,West
TX1012643,23/04/2025,2025-05-01,894.77,Office Supplies,20,South
TX1002663,2026-03-01,2026-03-11,358.21,Services,15,Central
TX1003463,2025-01-02,2025-01-11,2346.43,electronics,15,East
TX1003143,06/01/2025,2025-06-07,1819.87,Furniture,5,Central
TX1012046,06/22/2025,2025-06-27,627.57,Services,25,West
TX1007592,08/12/2025,2025-08-19,1729.79,Furniture,10,West
TX1012324,2025-01-31,2025-02-05,1460.17,Services,20,Central
TX1003144,2025-09-09,2025-09-12,1711.85,Software,15,East
TX1009145,09/11/2025,2025-09-13,800.86, electronics,5,West
TX1010021,18/06/2025,2025-06-21,946.85,Services,25,West
TX1013665,2025-06-07,2025-06-16,841.85,Furniture,10,East
TX1007682,2025-01-30,2025-02-02,1223.02, electronics,20,South
TX1008397,2025-02-14,2025-02-20,2582.27,Software,15,West
TX1002224,2025-03-09,2025-03-15,631.13,Office Supplies,5,West
TX1009428,12/10/2025,2025-12-15,2565.23, electronics,15,East
TX1003505,2026-02-13,2026-02-22,987.2,Services,25,Central
TX1010491,07/18/2025,2025-07-22,933.04,Software,25,Central
TX1009666,22/12/2025,2025-12-29,2760.97,Office Supplies,10,Central
TX1005202,20/04/2025,2025-04-21,1089.7,Software,0,Central
TX1012088,2025-08-15,2025-08-24,44.06,Furniture,25,East
TX1000859,25/06/2025,2025-07-05,1018.85,Electronics,5,North
TX1009751,01/21/2025,2025-01-25,227.97,ELECTRONICS,20,East
TX1003091,11/07/2025,2025-11-16,449.4,Furniture,0,North
TX1003318,2026-02-06,2026-02-11,2765.1,Services,0,West
TX1006324,2025-04-10,2025-04-11,1003.05,Furniture,20,Central
TX1008654,01/07/2025,2025-01-11,979.94,Electronics ,15,South
TX1008635,2026-01-06,2026-01-07,2422.86,Furniture,25,East
TX1008922,08/01/2025,2025-08-05,1934.11,Office Supplies,5,North
TX1010754,2026-03-06,2026-03-09,1343.36, electronics,20,East
TX1003658,2026-02-02,2026-02-09,1490.18,Services,0,North
TX1010222,26/02/2026,2026-03-06,2316.44,Furniture,0,East
TX1000549,17/02/2026,2026-02-24,2580.23,Furniture,20,Central
TX1011819,22/09/2025,2025-09-27,691.3,Furniture,5,East
TX1007457,10/28/2025,2025-11-01,1906.7,Services,25,East
TX1012996,02/06/2025,2025-02-08,2788.19,Furniture,25,North
TX1007625,2025-09-05,2025-09-08,2166.72,Furniture,25,South
TX1004699,2025-07-14,2025-07-20,243.07,Services,10,North
TX1007518,08/09/2025,2025-09-10,1672.59,Software,25,Central
TX1011789,06/20/2025,2025-06-29,448.9,electronics,25,South
TX1005003,2026-03-12,2026-03-17,1761.74,Furniture,5,East
TX1008704,03/31/2025,2025-04-07,1341.84,Furniture,25,Central
TX1007039,2025-02-01,2025-02-09,2536.14,Software,20,East
TX1008300,03/27/2026,2026-04-02,1810.69,Office Supplies,10,South
TX1012469,06/05/2025,2025-06-09,2093.24,electronics,15,West
TX1006851,09/04/2025,2025-09-14,535.63,Electronics,5,West
TX1005053,08/17/2025,2025-08-24,2089.81,Software,0,East
TX1005001,10/24/2025,2025-11-01,1619.09,ELECTRONICS,25,Central
TX1010774,21/05/2025,2025-05-29,2126.16,Office Supplies,5,West
TX1010701,21/05/2025,2025-05-29,1606.05,ELECTRONICS,20,South
TX1001714,2025-05-01,2025-05-07,415.31,Office Supplies,15,East
TX1012190,03/02/2026,2026-02-04,303.39, electronics,0,West
TX1014502,19/04/2025,2025-04-23,2779.28,Services,5,East
TX1013276,05/13/2025,2025-05-23,2250.0,Office Supplies,25,South
TX1007869,2025-05-21,2025-05-29,1691.14,Software,5,North
TX1013667,2026-03-13,2026-03-17,756.92,Services,20,South
TX1013645,2025-06-26,2025-06-27,391.41,Furniture,20,South
TX1002762,11/06/2025,2025-11-13,2681.89,Services,0,East
TX1005292,02/04/2025,2025-04-07,1362.79,Furniture,15,West
TX1008153,01/31/2025,2025-02-04,2589.64,Office Supplies,15,South
TX1010078,10/12/2025,2025-10-16,1168.63,Office Supplies,0,North
TX1000397,22/07/2025,2025-07-27,1346.76,Software,25,West
TX1006923,30/10/2025,2025-10-31,362.08,Services,5,East
TX1003162,10/05/2025,2025-05-13,1998.47,Software,15,Central
TX1009090,2026-02-19,2026-02-25,860.64,Furniture,15,West
TX1008685,24/02/2025,2025-03-03,613.11,Software,25,North
TX1004257,05/29/2025,2025-06-04,1070.92,Software,20,South
TX1014397,2025-08-13,2025-08-18,2085.14, electronics,0,South
TX1002108,08/25/2025,2025-08-31,1069.51, electronics,25,North
TX1001092,2025-02-19,2025-02-20,2113.78, electronics,20,South
TX1001643,2025-10-07,2025-10-08,995.37,Office Supplies,25,North
